x1
0.0497324243
0.1316141337
0.0977196097
0.128717199
0.0919993818
0.0281756725
0.1590189338
0.0908964723
0.1484811902
0.1458866298
0.0714695677
0.1512354016
0.1683996618
0.1125520468
0.0843187571
0.2264266908
0.1816843599
0.1240427941
0.1211355552
0.1688490659
0.2067086697
0.1810892224
0.2249611169
0.1157747954
0.0742536634
0.0595054589
0.3153389692
0.0791196972
0.0628748685
0.1466400623
0.1466400623
0.1599508673
0.1895685345
0.1444066763
0.1984432787
0.2740793228
0.0916581452
0.0885824785
0.1473293006
0.128717199
0.1074441671
0.1483041495
0.0825650394
0.2400327176
0.1592980325
0.1681783795
0.1936010867
0.1920911074
0.1889283657
0.1189913675
0.198706001
0.1114497483
0.1128384694
0.2508285642
0.0853572786
0.1476306319
0.2570283115
0.1194370687
0.2389688343
0.0665571094
0.1871886998
0.126469031
0.0908284932
0.162334308
0.1438709646
0.1306277364
0.1031629741
0.0971194059
0.1136202142
0.2443726808
0.0886438489
0.2885827422
0.1871886998
0.1490636766
0.2365199924
0.2291326672
0.1179738119
0.2023291588
0.169429332
0.1710874438
0.2141361237
0.1245235056
0.1175790057
0.1104681343
0.2449167371
0.1782009006
0.1604863703
0.0926193893
0.1711004078
0.1852114946
0.1478980184
0.1424899995
0.2192275822
0.0441914462
0.1050541624
0.1681045741
0.1229040995
0.1165335327
0.1967172176
0.1871886998
0.2427050024
0.0768155605
0.1541651338
0.1666090488
0.1604523808
0.0911602527
0.174258098
0.1828229725
0.0760370716
0.1285379827
0.1015727371
0.0771151036
0.1177654341
0.12349388
0.2372092158
0.0819553882
0.2484045476
0.2554020882
0.094687596
0.1541067213
0.1895685345
0.2130443156
0.1871886998
0.244493112
0.1700079143
0.1899937242
0.1611617804
0.0957984924
0.1196643785
0.15870139
0.1691129357
0.1477406323
0.0511761606
0.1292102933
0.0191194676
0.0943190753
0.128717199
0.0636893511
0.1377521306
0.1971799433
0.1081100777
0.0561118759
0.1954436153
0.1159564257
0.241353482
0.1203093231
0.0726595148
0.1523452848
0.0914875865
0.1832182854
0.0668364093
0.0567633696
0.0598030239
0.0851376876
0.077718012
0.2398543507
0.2429617643
0.168369025
0.0442684889
0.2471100092
0.2048518211
0.2650403976
0.12422546
0.0515702218
0.1844911873
0.156305939
0.2201924324
0.1551187932
0.1066121012
0.1341305226
0.2307078838
0.188267827
0.1088086218
0.1974331439
0.186788246
0.1200995445
0.1093043089
0.1965757906
0.1654061675
0.1836054325
0.164758116
0.1583843976
0.1871886998
0.2105317414
0.1549696922
0.3944366872
0.1055417806
0.1577593982
0.1437542439
0.0919725597
0.0626420528
0.1871886998
0.1312188804
0.1256535351
0.0532778911
0.1199957877
0.1488630623
0.1268319488
0.2488696873
0.1175790057
0.2125036865
0.1672278047
0.0705283508
0.1537081599
0.1312853992
0.0816999376
0.1162785664
0.0963194668
0.2948472798
0.0480455756
0.045913361
0.1483758986
0.1713752449
0.0542421415
0.170494318
0.2376308441
0.2122974843
0.1217233762
0.0764270723
0.240483582
0.0989100635
0.1369870901
0.1099291071
0.2462244183
0.1716209501
0.0377267189
0.1934126467
0.1984984577
0.0640246868
0.1048465073
0.1209079549
0.1182330623
0.1299590468
0.1246285588
0.2355888188
0.0977251753
0.1884542257
0.017404221
0.0316319354
0.2744870484
0.3383359313
0.1402145624
0.1738800555
0.0724672601
0.2278480381
0.1681045741
0.1199394166
0.1341023892
0.2267019153
0.138748914
0.0619523674
0.1900868863
0.1048566326
0.1391101629
0.1292948276
0.0877558663
0.1632878184
0.0360853039
0.0670916811
0.1010821015
0.0839575157
0.1274708062
0.1855016202
0.1909641773
0.1989111006
0.0958930999
0.051268205
0.2303082347
0.1066505909
0.1335144192
0.0961961597
0.1009908766
0.2122974843
0.101429686
0.0937814787
0.1464714259
0.0858846977
0.1413781047
0.2226001918
0.2354997545
0.1341341436
0.1749461591
0.1532819271
0.0984800681
0.0910289362
0.1586015224
0.160566628
0.2369171232
0.2875971794
0.0752555281
0.064989455
0.1900868863
0.0643960387
0.1928443909
0.0795765072
0.2204299271
0.1438569427
0.1403179467
0.0648414344
0.1494358629
0.0973297432
0.1583740115
0.189041689
0.2256970555
0.0780437589
0.1871886998
0.1187469885
0.2694661319
0.1612309813
0.2126327753
0.1507698596
0.1568520069
0.1681045741
0.1170303077
0.1878372729
0.2050263733
0.1156972349
0.217218399
0.0907999575
0.1218535751
0.1709797978
0.1695940197
0.1163052917
0.1221737415
0.1155088469
0.2312572449
0.0997446477
0.2299709767
0.1136863008
0.0638593286
0.1067399755
0.1211355552
0.1821061969
0.2507866323
0.0386862457
0.1165335327
0.1322630495
0.0962364674
0.2460104376
0.2387040257
0.137068823
0.1994714439
0.2282307297
0.1165335327
0.0808502212
0.1551756114
0.2172392905
0.0945029557
0.1391683519
0.0284715332
0.1262570769
0.0634993985
0.2449247986
0.2275031209
0.063870728
0.1123591661
0.2954674363
0.2219313681
0.2057189345
0.1158161834
0.074200131
0.1866270602
0.1638694555
0.2318737358
0.2513358295
0.2518334389
0.1388261467
0.0722198486
0.0870771855
0.0815143734
0.1504776925
0.1621413082
0.0310168732
0.1483758986
0.137027055
0.1518913805
0.0166992582
0.0656126142
0.1895685345
0.2283381969
0.1519895494
0.2473521531
0.282009244
0.0710254535
0.187568143
0.1257493496
0.0636893511
0.1523307413
0.0620155148
0.1110329852
0.0675296187
0.0511203185
0.188267827
0.2041255981
0.0725938529
0.144778952
0.1611623317
0.0894328803
0.1825043261
0.1560692787
0.1635130793
0.1868895441
0.1806379557
0.0573249795
0.2384684682
0.169662267
0.234271571
0.1104703173
0.1015556157
0.0580699332
0.1475654691
0.1109087691
0.17810601
0.1001405939
0.1389083862
0.0178401247
0.085827671
0.0562933087
0.0772586837
0.0847781897
0.1789706647
0.1622410715
0.1718769521
0.1325232983
0.0456602871
0.0527719818
0.1096930355
0.1644755453
0.2161889672
0.1891607195
0.2066342384
0.0801300704
0.2527049184
0.110936299
0.0405010805
0.1754032224
0.1383253932
0.0787767619
0.0518471897
0.0951986536
0.1378377229
0.2219313681
0.1942410767
0.187524274
0.0170189198
0.0779240951
0.1293058544
0.244493112
0.0910322815
0.1741451621
0.1050541624
0.1967030615
0.0647193566
0.0767642558
0.1406435817
0.0684454367
0.0944581777
0.2285698503
0.2073771209
0.1166765392
0.1730898172
0.2066050768
0.1657293439
0.1104386076
0.1871886998
0.0159680396
0.2462244183
0.1681045741
0.1558670104
0.1846819222
0.094710812
0.1048566326
0.1627618074
0.1871886998
0.098171629
0.1504760385
0.1162914038
0.1059366986
0.08553233
0.1360372007
0.0958733708
0.1297456175
0.2053217888
0.0446691737
0.1917838901
0.1257998198
0.1329472065
0.1111664623
0.0636659265
0.2553903461
0.1772038937
0.1323310882
0.1225045025
0.1629919857
0.124836728
0.1545050293
0.0466800779
0.2242578566
0.1410811543
0.2293802947
0.085827671
0.165145427
0.1219889745
0.1594764292
0.0860854834
0.164424777
0.1164380834
0.1463644356
0.0786114335
0.2078129649
0.1572112739
0.0668663457
0.1595393419
0.2159062326
0.0416586697
0.2111845911
0.1543876678
0.1778054684
0.1045976281
0.0491035469
0.0461777449
0.0799486488
0.1871886998
0.2669632137
0.0772294328
